IMDbPro_ID,MPAA,genres,in_release_period,movie_name,opening_money,release_date,running_time,widest_release
tt0416236,PG,"Action, Adventure, Drama, Family, Fantasy",322.0,The Spiderwick Chronicles,19004058,"Feb 14, 2008 - May 8, 2008",1.6,3847
tt2357129,PG-13,"Biography, Drama",138.0,Jobs,6713900,"Aug 16, 2013 - Oct 3, 2013",2.1333333333333333,2381
tt2912144,na,Drama,525.0,Dast-neveshtehaa nemisoosand,na,"Jul 25, 2014 - Feb 19, 2015",2.0833333333333335,2
tt0453548,R,"Crime, Drama, Romance",300.0,Snow Angels,14247,"Mar 7, 2008 - Jun 2, 2008",1.7833333333333332,47
tt0462465,R,"Action, Adventure, Fantasy, Horror, Sci, Fi, War",343.0,Outlander,59581,"Jan 23, 2009 - Mar 12, 2009",1.9166666666666665,81
tt1781769,R,"Drama, Romance",411.0,Anna Karenina,320690,"Nov 16, 2012 - Feb 28, 2013",2.15,422
tt1911644,R,"Crime, Drama, Horror, Thriller",292.0,The Call,17118745,"Mar 15, 2013 - Jun 9, 2013",1.5666666666666667,2507
tt2229499,R,"Comedy, Drama, Romance",461.0,Don Jon,8677009,"Sep 27, 2013 - Jan 9, 2014",1.5,2422
tt0816692,PG-13,"Adventure, Drama, Sci, Fi, Thriller",422.0,Interstellar,47510360,"Sep 27, 2013 - Jan 9, 2014",2.8166666666666664,3561
tt2326574,PG,"Drama, Music",118.0,The Identical,1587137,"Sep 5, 2014 - Sep 25, 2014",1.7833333333333332,1956
tt2609912,R,"Comedy, Documentary",182.0,Kevin Hart: Let Me Explain,10030463,"Jul 3, 2013 - Aug 22, 2013",1.25,892
tt0443680,R,"Biography, Crime, Drama, History, Western",468.0,The Assassination of Jesse James by the Coward Robert Ford,147812,"Sep 21, 2007 - Jan 31, 2008",2.6666666666666665,301
tt1483013,PG-13,"Action, Adventure, Sci, Fi",257.0,Oblivion,37054485,"Apr 19, 2013 - Jun 27, 2013",2.066666666666667,3792
tt0119874,R,"Action, Thriller",462.0,The Peacemaker,12311939,"Sep 26, 1997",2.066666666666667,2420
tt1937133,R,"Action, Comedy, Crime, Drama",272.0,On the Other Side of the Tracks,5923,"Apr 4, 2014 - Apr 10, 2014",1.6,50
tt1247692,R,"Comedy, Drama",161.0,Shrink,16443,"Jul 24, 2009 - Oct 8, 2009",1.7333333333333334,27
tt0858479,R,"Comedy, Drama, Romance",265.0,Smart People,4092465,"Apr 11, 2008 - Jun 5, 2008",1.5833333333333335,1119
tt0448157,PG-13,"Action, Fantasy",183.0,Hancock,62603879,"Jul 2, 2008 - Sep 7, 2008",1.5333333333333332,3965
tt2321163,na,"Drama, Music",327.0,ABCD (Any Body Can Dance),95236,"Feb 8, 2013 - Mar 7, 2013",2.6666666666666665,25
tt0489281,R,"Drama, War",279.0,Stop-Loss,4555117,"Mar 28, 2008 - Jun 19, 2008",1.8666666666666667,1305
tt1284592,na,Drama,105.0,Teza,8908,"Sep 18, 2009 - Oct 4, 2009",2.3333333333333335,1
tt1860353,PG,"Adventure, Animation, Comedy, Family, Sci, Fi, Sport",170.0,Turbo,21312625,"Jul 17, 2013 - Dec 12, 2013",1.6,3809
tt1220213,R,"Drama, Horror, Thriller",140.0,Grace,6174,"Aug 14, 2009 - Aug 20, 2009",1.4,2
tt2611026,R,"Action, Documentary, History, War",237.0,The Hornet's Nest,26550,"May 9, 2014 - Jul 31, 2014",1.55,57
tt2024432,R,"Comedy, Crime, Drama",327.0,Identity Thief,34551025,"Feb 8, 2013 - Jun 6, 2013",1.85,3230
tt0884726,PG,"Adventure, Animation, Family, Fantasy, Musical",237.0,Legends of Oz: Dorothy's Return,3747780,"May 9, 2014 - Jul 31, 2014",1.4666666666666668,2658
tt2217458,na,"Biography, Drama, Romance",56.0,Reaching for the Moon,14573,"Nov 8, 2013",1.9666666666666668,4
tt2125435,PG-13,"Adventure, Drama, Fantasy",553.0,Beasts of the Southern Wild,169702,"Jun 27, 2012 - Mar 21, 2013",1.55,318
tt0758730,R,"Action, Horror, Sci, Fi, Thriller",373.0,Aliens vs. Predator: Requiem,10059425,"Dec 25, 2007 - Mar 23, 2008",1.5666666666666667,2617
tt0327597,PG,"Animation, Drama, Family, Fantasy, Thriller",329.0,Coraline,16849640,"Feb 6, 2009 - Jul 2, 2009",1.6666666666666665,2320
tt1197628,R,"Comedy, Crime, Drama",266.0,Observe and Report,11017334,"Apr 10, 2009 - Jun 18, 2009",1.4333333333333333,2727
tt1223975,na,"Drama, Music",182.0,Tony Manero,3305,"Jul 3, 2009 - Aug 23, 2009",1.6166666666666667,5
tt1583421,PG-13,"Action, Adventure, Sci, Fi, Thriller",279.0,G.I. Joe: Retaliation,40501814,"Mar 28, 2013 - Jul 18, 2013",1.8333333333333335,3734
tt1131734,R,"Comedy, Horror",112.0,Jennifer's Body,6868397,"Sep 18, 2009 - Nov 22, 2009",1.7,2738
tt1047494,PG-13,"Comedy, Drama, Romance",286.0,Meet the Browns,20082809,"Mar 21, 2008 - May 8, 2008",1.6666666666666665,2016
tt1741243,R,"Action, Comedy, Crime",173.0,Pawn Shop Chronicles,4915,"Jul 12, 2013 - Jul 18, 2013",1.8666666666666667,15
tt2091473,R,Drama,369.0,Promised Land,173915,"Jul 12, 2013 - Jul 18, 2013",1.7666666666666666,1676
tt0430770,PG-13,"Comedy, Drama",112.0,The Women,10115210,"Sep 12, 2008 - Nov 20, 2008",1.9,2995
tt1057500,PG-13,"Biography, Drama, History, Sport",386.0,Invictus,8611147,"Dec 11, 2009 - Mar 25, 2010",2.2333333333333334,2170
tt1097013,R,"Action, Comedy, Crime",238.0,Next Day Air,4111043,"May 8, 2009 - Jul 2, 2009",1.4,1139
tt0840406,PG-13,Drama,203.0,"War Eagle, Arkansas",16467,"Jun 12, 2009 - Aug 18, 2009",1.55,7
tt0411477,PG-13,"Action, Adventure, Fantasy, Horror, Sci, Fi, War",174.0,Hellboy II: The Golden Army,34539115,"Jul 11, 2008 - Sep 18, 2008",2,3212
tt1872181,PG-13,"Action, Adventure, Sci, Fi",244.0,The Amazing Spider-Man 2,91608337,"May 2, 2014 - Aug 17, 2014",2.3666666666666667,4324
tt1156398,R,"Adventure, Comedy, Horror, Sci, Fi",98.0,Zombieland,24733155,"Oct 2, 2009 - Dec 13, 2009",1.4666666666666668,3171
tt0361500,PG,"Adventure, Animation, Comedy, Family, Fantasy, Romance",21.0,Delgo,511920,"Dec 12, 2008 - Dec 18, 2008",1.5666666666666667,2160
tt2446600,na,"Documentary, Sport",251.0,Next Goal Wins,2568,"Apr 25, 2014 - Jun 26, 2014",1.6166666666666667,10
tt2364841,R,"Crime, Thriller",91.0,Runner Runner,7706712,"Oct 4, 2013 - Dec 8, 2013",1.4666666666666668,3026
tt0074152,na,"Comedy, Drama",499.0,Small Change,4624,"Nov 24, 2009",1.7333333333333334,2
tt0847897,R,Drama,174.0,The Stone Angel,31883,"Jul 11, 2008 - Aug 14, 2008",1.9166666666666665,9
tt0964185,R,Drama,204.0,Tetro,30504,"Jun 11, 2009 - Oct 1, 2009",2.1166666666666667,16
tt0499549,PG-13,"Action, Adventure, Fantasy, Sci, Fi",379.0,Avatar,77025481,"Dec 18, 2009 - Aug 12, 2010",2.7,3461
tt0040522,na,Drama,69.0,Bicycle Thieves,513,"Oct 31, 2009 - Dec 17, 2009",1.4833333333333334,2
tt2402105,R,"Comedy, Crime, Drama",274.0,Dom Hemingway,29276,"Apr 2, 2014 - May 15, 2014",1.55,129
tt1043451,na,"Comedy, Drama",315.0,Delhi-6,602850,"Feb 20, 2009 - Mar 15, 2009",2.35,90
tt1104733,R,"Comedy, Music",132.0,Hamlet 2,439925,"Feb 20, 2009 - Mar 15, 2009",1.5333333333333332,1597
tt1411250,R,"Action, Adventure, Sci, Fi, Thriller",117.0,Riddick,19030375,"Sep 6, 2013 - Oct 31, 2013",1.9833333333333334,3117
tt1010046,PG-13,Documentary,342.0,Shoot Down,49182,"Jan 25, 2008",1.4166666666666667,21
tt0039220,na,"Crime, Drama",196.0,Brighton Rock,10626,"Jun 19, 2009 - Sep 13, 2009",1.5333333333333332,1
tt2387433,PG-13,"Horror, Sci, Fi, Thriller",313.0,Dark Skies,8189166,"Feb 22, 2013 - May 23, 2013",1.6166666666666667,2313
tt1313104,PG-13,"Biography, Crime, Documentary, History, News",519.0,The Cove,57640,"Jul 31, 2009 - Mar 25, 2010",1.5333333333333332,56
tt0128853,PG,"Comedy, Drama, Romance",379.0,You've Got Mail,18426749,"Dec 18, 1998",1.9833333333333334,2948
tt0963178,R,"Action, Crime, Drama, Mystery, Thriller",322.0,The International,9331739,"Feb 13, 2009 - Mar 22, 2009",1.9666666666666668,2364
tt2234261,PG-13,Comedy,223.0,The Love Punch,na,"May 23, 2014 - Jun 22, 2014",1.5666666666666667,121
tt1454468,PG-13,"Drama, Sci, Fi, Thriller",454.0,Gravity,55785112,"Oct 4, 2013 - May 8, 2014",1.5166666666666666,3820
tt1172233,PG-13,"Drama, Sport",98.0,Whip It,4650812,"Oct 2, 2009 - Dec 10, 2009",1.85,1738
tt0886539,na,Drama,336.0,Luck by Chance,217439,"Jan 30, 2009 - Feb 26, 2009",2.6,57
tt1715336,R,"Drama, Mystery, Sci, Fi, Thriller",209.0,Anna,2541,"Jun 6, 2014",1.65,15
tt1657510,PG-13,Drama,342.0,Gimme Shelter,689070,"Jan 24, 2014 - Feb 27, 2014",1.6833333333333333,385
tt1202566,na,"Adventure, Comedy, Documentary, Music, Sport",154.0,Gotta Dance,8576,"Jul 31, 2009 - Aug 23, 2009",1.55,4
tt1702439,PG-13,"Drama, Romance, Thriller",321.0,Safe Haven,21401594,"Feb 14, 2013 - May 30, 2013",1.9166666666666665,3223
tt0116695,R,"Comedy, Drama, Romance, Sport",384.0,Jerry Maguire,17084296,"Dec 13, 1996",2.3166666666666664,2531
tt4003774,PG,Documentary,448.0,Meet the Mormons,2509808,"Oct 10, 2014 - Feb 12, 2015",1.3,333
tt1049405,PG-13,"Comedy, Drama, Romance",63.0,The Other End of the Line,59078,"Oct 31, 2008 - Dec 11, 2008",1.7666666666666666,91
tt0489282,R,"Adventure, Comedy",335.0,Strange Wilderness,3001719,"Feb 1, 2008 - Mar 6, 2008",1.45,1211
tt2073128,G,Documentary,911.0,To the Arctic 3D,270228,"Apr 20, 2012",0.6666666666666666,52
tt0460745,PG-13,"Comedy, Drama, Romance",293.0,Chaos Theory,na,"Mar 14, 2008 - Apr 24, 2008",1.45,11
tt1742044,R,"Biography, Drama, Music, Musical",195.0,Jersey Boys,13319371,"Jun 20, 2014 - Sep 25, 2014",2.2333333333333334,2905
tt0926129,PG-13,"Horror, Mystery",265.0,Prom Night,20804941,"Apr 11, 2008 - May 29, 2008",1.4666666666666668,2821
tt1572315,R,"Horror, Thriller",362.0,Texas Chainsaw 3D,21744470,"Jan 4, 2013 - Feb 28, 2013",1.5333333333333332,2659
tt1183251,PG-13,"Crime, Drama, Mystery, Thriller",112.0,Beyond a Reasonable Doubt,17177,"Sep 11, 2009 - Oct 1, 2009",1.7666666666666666,5
tt0824747,R,"Biography, Crime, Drama, History, Mystery, Thriller",434.0,Changeling,489015,"Sep 11, 2009 - Oct 1, 2009",2.35,1896
tt0758746,R,"Horror, Mystery, Thriller",322.0,Friday the 13th,40570365,"Feb 13, 2009 - Apr 23, 2009",1.6166666666666667,3105
tt2275794,na,"Comedy, Drama, Romance",42.0,Gori Tere Pyaar Mein!,199463,"Nov 22, 2013 - Dec 12, 2013",2.5,112
tt1540128,PG-13,"Comedy, Romance, Sport",390.0,Playing for Keeps,5750288,"Dec 7, 2012 - Feb 21, 2013",1.75,2840
tt0811080,PG,"Action, Adventure, Comedy, Drama, Family, Sci, Fi, Sport",237.0,Speed Racer,18561337,"May 9, 2008 - Aug 7, 2008",2.25,3606
tt1042877,R,"Biography, Drama, Music",392.0,Cadillac Records,3445559,"Dec 5, 2008 - Jan 8, 2009",1.8166666666666667,701
tt0125454,PG,"Adventure, Comedy, Drama, Family",259.0,Paulie,5369800,"Apr 17, 1998",1.5166666666666666,1812
tt0386117,PG,"Adventure, Drama, Family, Fantasy",442.0,Where the Wild Things Are,32695407,"Oct 16, 2009 - Feb 11, 2010",1.6833333333333333,3735
tt0443649,PG-13,"Action, Adventure, Drama, Fantasy, History",300.0,"10,000 BC",35867488,"Mar 7, 2008 - Jun 19, 2008",1.8166666666666667,3454
tt0455824,PG-13,"Adventure, Comedy, Drama, Romance, War, Western",401.0,Australia,14800723,"Nov 26, 2008 - Mar 26, 2009",2.75,2721
tt2386327,na,"Crime, Documentary, Mystery, Sci, Fi",89.0,The Institute,3017,"Oct 4, 2013 - Oct 24, 2013",1.5333333333333332,4
tt1091751,PG,"Biography, Comedy, Drama, Family, Sport",133.0,The Longshots,4080687,"Aug 22, 2008 - Nov 25, 2008",1.5666666666666667,2089
tt1682180,R,"Drama, Thriller",306.0,Stoker,160547,"Mar 1, 2013 - May 9, 2013",1.65,275
tt1815862,PG-13,"Action, Adventure, Drama, Fantasy, Mystery, Sci, Fi",215.0,After Earth,27520040,"May 31, 2013 - Aug 18, 2013",1.6666666666666665,3401
tt1747958,R,"Action, Crime, Drama, Thriller",286.0,Blood Ties,26912,"Mar 21, 2014 - Apr 3, 2014",2.1166666666666667,28
tt2356180,na,"Biography, Drama, Sport",173.0,Bhaag Milkha Bhaag,647112,"Jul 12, 2013 - Aug 22, 2013",3.1,140
tt1869716,PG-13,"Adventure, Drama, Thriller",215.0,The East,77031,"May 31, 2013 - Aug 8, 2013",1.9333333333333333,195
tt2378281,PG-13,"Comedy, Drama",126.0,Instructions Not Included,7846426,"May 31, 2013 - Aug 8, 2013",1.9166666666666665,978
tt0117218,PG-13,"Comedy, Romance, Sci, Fi",187.0,The Nutty Professor,25411725,"Jun 28, 1996",1.5833333333333335,2239
tt0808399,R,"Comedy, Drama, Romance",84.0,"New York, I Love You",380605,"Oct 16, 2009 - Dec 24, 2009",1.7166666666666668,118
tt1815998,na,Drama,271.0,The Playroom,3900,"Apr 5, 2013 - Apr 11, 2013",1.3833333333333333,12
